num,time,ua,ub,uc,ia,ib,ic,P,S,PF,F,Pa,Pb,Pc,Sa,Sb,Sc,PFa,PFb,PFc,v
40730,2019-7-21 06:20:20.101,237.09,237.88,235.24,1.224,1.746,1.566,534,1072,0.498,50,155,228,151,289,415,368,0.538,0.549,0.412,300
40731,2019-7-21 06:20:20.317,237.07,237.9,235.31,1.224,1.746,1.572,535,1072,0.498,49.99,154,228,153,289,414,369,0.535,0.55,0.413,300
40732,2019-7-21 06:20:20.540,237.07,237.9,235.31,1.224,1.746,1.572,535,1072,0.498,49.99,154,228,153,289,414,369,0.535,0.55,0.413,300
40733,2019-7-21 06:20:20.767,237.07,237.93,235.26,1.224,1.746,1.572,534,1073,0.498,49.99,155,228,151,289,415,369,0.538,0.549,0.411,300
40734,2019-7-21 06:20:20.976,237.07,237.93,235.26,1.224,1.746,1.572,534,1073,0.498,49.99,155,228,151,289,415,369,0.538,0.549,0.411,300
40735,2019-7-21 06:20:21.242,237.07,237.93,235.26,1.218,1.752,1.572,534,1075,0.498,49.99,155,229,150,289,417,369,0.538,0.55,0.409,300
40736,2019-7-21 06:20:21.419,237.07,237.93,235.26,1.218,1.752,1.572,534,1075,0.498,49.99,155,229,150,289,417,369,0.538,0.55,0.409,300
40737,2019-7-21 06:20:21.644,237.07,237.93,235.26,1.218,1.752,1.572,534,1075,0.498,49.99,155,229,150,289,417,369,0.538,0.55,0.409,300
40738,2019-7-21 06:20:21.858,237.02,237.88,235.22,1.218,1.752,1.572,535,1075,0.498,49.99,155,229,151,289,417,369,0.539,0.55,0.412,300
40739,2019-7-21 06:20:22.083,237.02,237.88,235.22,1.218,1.752,1.572,535,1075,0.498,49.99,155,229,151,289,417,369,0.539,0.55,0.412,300
40740,2019-7-21 06:20:22.316,236.96,237.75,235.18,1.224,1.74,1.572,535,1074,0.498,49.99,154,228,153,290,414,370,0.535,0.551,0.414,300
40741,2019-7-21 06:20:22.530,236.96,237.75,235.18,1.224,1.74,1.572,535,1074,0.498,49.99,154,228,153,290,414,370,0.535,0.551,0.414,300
40742,2019-7-21 06:20:22.744,237.02,237.86,235.2,1.224,1.746,1.572,534,1074,0.498,49.98,155,228,151,290,415,369,0.537,0.549,0.412,300
40743,2019-7-21 06:20:22.970,237.02,237.86,235.2,1.224,1.746,1.572,534,1074,0.498,49.98,155,228,151,290,415,369,0.537,0.549,0.412,300
40744,2019-7-21 06:20:23.242,237.09,237.9,235.22,1.224,1.752,1.578,534,1077,0.496,49.98,155,228,151,290,417,370,0.537,0.55,0.41,300
40745,2019-7-21 06:20:23.412,237.09,237.9,235.22,1.224,1.752,1.578,534,1077,0.496,49.98,155,228,151,290,417,370,0.537,0.55,0.41,300
40746,2019-7-21 06:20:23.625,237.09,237.9,235.22,1.224,1.752,1.578,534,1077,0.496,49.98,155,228,151,290,417,370,0.537,0.55,0.41,300
40747,2019-7-21 06:20:23.854,237.16,237.97,235.31,1.224,1.746,1.572,533,1074,0.498,49.98,155,228,150,290,415,369,0.537,0.548,0.409,300
40748,2019-7-21 06:20:24.077,237.16,237.97,235.31,1.224,1.746,1.572,533,1074,0.498,49.98,155,228,150,290,415,369,0.537,0.548,0.409,300
40749,2019-7-21 06:20:24.300,237.13,237.99,235.31,1.218,1.752,1.572,533,1075,0.498,49.98,155,228,150,289,417,369,0.537,0.549,0.407,300
40750,2019-7-21 06:20:24.517,237.13,237.99,235.31,1.218,1.752,1.572,533,1075,0.498,49.98,155,228,150,289,417,369,0.537,0.549,0.407,300
40751,2019-7-21 06:20:24.742,237.13,238.01,235.31,1.218,1.758,1.572,534,1076,0.496,49.97,155,229,150,289,418,369,0.538,0.549,0.407,300
40752,2019-7-21 06:20:24.963,237.13,238.01,235.31,1.218,1.758,1.572,534,1076,0.496,49.97,155,229,150,289,418,369,0.538,0.549,0.407,300
40753,2019-7-21 06:20:25.249,237.18,238.08,235.37,1.224,1.758,1.578,533,1078,0.496,49.97,155,228,150,290,418,370,0.536,0.548,0.407,300
40754,2019-7-21 06:20:25.421,237.18,238.08,235.37,1.224,1.758,1.578,533,1078,0.496,49.97,155,228,150,290,418,370,0.536,0.548,0.407,300
40755,2019-7-21 06:20:25.628,237.18,238.08,235.37,1.224,1.758,1.578,533,1078,0.496,49.97,155,228,150,290,418,370,0.536,0.548,0.407,300
40756,2019-7-21 06:20:25.848,237.2,238.01,235.35,1.224,1.752,1.572,533,1075,0.498,49.97,155,228,150,289,417,369,0.538,0.548,0.408,300
40757,2019-7-21 06:20:26.075,237.2,238.01,235.35,1.224,1.752,1.572,533,1075,0.498,49.97,155,228,150,289,417,369,0.538,0.548,0.408,300
40758,2019-7-21 06:20:26.290,237.18,238.01,235.31,1.224,1.758,1.572,533,1078,0.496,49.97,155,228,150,290,418,370,0.537,0.548,0.406,300
40759,2019-7-21 06:20:26.518,237.18,238.01,235.31,1.224,1.758,1.572,533,1078,0.496,49.97,155,228,150,290,418,370,0.537,0.548,0.406,300
40760,2019-7-21 06:20:26.753,237.11,237.97,235.29,1.218,1.758,1.578,534,1076,0.496,49.97,155,229,150,289,418,369,0.538,0.548,0.407,300
40761,2019-7-21 06:20:26.952,237.11,237.97,235.29,1.218,1.758,1.578,534,1076,0.496,49.97,155,229,150,289,418,369,0.538,0.548,0.407,300
40762,2019-7-21 06:20:27.176,237.11,237.97,235.29,1.218,1.758,1.578,534,1076,0.496,49.97,155,229,150,289,418,369,0.538,0.548,0.407,300
40763,2019-7-21 06:20:27.395,237.13,238.01,235.31,1.224,1.752,1.566,533,1075,0.498,49.97,155,228,150,289,417,369,0.536,0.547,0.405,300
40764,2019-7-21 06:20:27.618,237.13,238.01,235.31,1.224,1.752,1.566,533,1075,0.498,49.97,155,228,150,289,417,369,0.536,0.547,0.405,300
40765,2019-7-21 06:20:27.832,237.07,237.97,235.26,1.218,1.758,1.572,531,1075,0.494,49.96,154,228,149,289,417,369,0.536,0.548,0.405,300
40766,2019-7-21 06:20:28.052,237.07,237.97,235.26,1.218,1.758,1.572,531,1075,0.494,49.96,154,228,149,289,417,369,0.536,0.548,0.405,300
40767,2019-7-21 06:20:28.274,237.09,238.04,235.33,1.218,1.752,1.572,532,1075,0.494,49.96,154,228,150,289,417,369,0.536,0.547,0.407,300
40768,2019-7-21 06:20:28.496,237.09,238.04,235.33,1.218,1.752,1.572,532,1075,0.494,49.96,154,228,150,289,417,369,0.536,0.547,0.407,300
40769,2019-7-21 06:20:28.753,237.07,237.97,235.22,1.218,1.758,1.572,531,1076,0.492,49.96,154,228,149,289,418,369,0.536,0.548,0.405,300
40770,2019-7-21 06:20:28.949,237.07,237.97,235.22,1.218,1.758,1.572,531,1076,0.492,49.96,154,228,149,289,418,369,0.536,0.548,0.405,300
40771,2019-7-21 06:20:29.155,237.07,237.97,235.22,1.218,1.758,1.572,531,1076,0.492,49.96,154,228,149,289,418,369,0.536,0.548,0.405,300
40772,2019-7-21 06:20:29.386,237.07,237.95,235.26,1.218,1.752,1.566,533,1074,0.498,49.96,155,228,150,289,417,368,0.537,0.547,0.408,300
40773,2019-7-21 06:20:29.606,237.07,237.95,235.26,1.218,1.752,1.566,533,1074,0.498,49.96,155,228,150,289,417,368,0.537,0.547,0.408,300
40774,2019-7-21 06:20:29.834,237.13,237.99,235.31,1.224,1.752,1.572,532,1076,0.492,49.96,154,228,150,290,417,369,0.535,0.548,0.408,300
40775,2019-7-21 06:20:30.042,237.13,237.99,235.31,1.224,1.752,1.572,532,1076,0.492,49.96,154,228,150,290,417,369,0.535,0.548,0.408,300
40776,2019-7-21 06:20:30.274,237.09,237.97,235.31,1.224,1.752,1.572,533,1075,0.498,49.96,155,228,150,289,417,369,0.537,0.547,0.408,300
40777,2019-7-21 06:20:30.489,237.09,237.97,235.31,1.224,1.752,1.572,533,1075,0.498,49.96,155,228,150,289,417,369,0.537,0.547,0.408,300
40778,2019-7-21 06:20:30.757,237.16,238.06,235.4,1.224,1.752,1.572,532,1076,0.492,49.96,154,228,150,289,417,370,0.534,0.548,0.406,300
40779,2019-7-21 06:20:30.928,237.16,238.06,235.4,1.224,1.752,1.572,532,1076,0.492,49.96,154,228,150,289,417,370,0.534,0.548,0.406,300
40780,2019-7-21 06:20:31.161,237.16,238.06,235.4,1.224,1.752,1.572,532,1076,0.492,49.96,154,228,150,289,417,370,0.534,0.548,0.406,300
40781,2019-7-21 06:20:31.378,237.05,237.95,235.37,1.224,1.746,1.572,532,1074,0.494,49.96,154,227,151,290,415,369,0.534,0.548,0.41,300
40782,2019-7-21 06:20:31.603,237.05,237.95,235.37,1.224,1.746,1.572,532,1074,0.494,49.96,154,227,151,290,415,369,0.534,0.548,0.41,300
40783,2019-7-21 06:20:31.817,237,237.88,235.35,1.224,1.74,1.572,532,1074,0.494,49.96,154,227,151,290,414,370,0.531,0.548,0.41,300
40784,2019-7-21 06:20:32.038,237,237.88,235.35,1.224,1.74,1.572,532,1074,0.494,49.96,154,227,151,290,414,370,0.531,0.548,0.41,300
40785,2019-7-21 06:20:32.335,236.98,237.86,235.31,1.224,1.74,1.572,532,1072,0.494,49.96,154,227,151,290,413,369,0.532,0.548,0.411,300
40786,2019-7-21 06:20:32.504,236.98,237.86,235.31,1.224,1.74,1.572,532,1072,0.494,49.96,154,227,151,290,413,369,0.532,0.548,0.411,300
40787,2019-7-21 06:20:32.761,237.05,237.88,235.35,1.224,1.734,1.572,530,1072,0.494,49.96,154,225,151,290,413,369,0.53,0.547,0.411,300
40788,2019-7-21 06:20:32.930,237.05,237.88,235.35,1.224,1.734,1.572,530,1072,0.494,49.96,154,225,151,290,413,369,0.53,0.547,0.411,300
40789,2019-7-21 06:20:33.151,237.05,237.88,235.35,1.224,1.734,1.572,530,1072,0.494,49.96,154,225,151,290,413,369,0.53,0.547,0.411,300
40790,2019-7-21 06:20:33.369,237.11,237.99,235.44,1.224,1.74,1.572,532,1074,0.494,49.96,154,227,151,290,414,370,0.532,0.547,0.411,300
40791,2019-7-21 06:20:33.586,237.11,237.99,235.44,1.224,1.74,1.572,532,1074,0.494,49.96,154,227,151,290,414,370,0.532,0.547,0.411,300
40792,2019-7-21 06:20:33.833,236.98,237.88,235.31,1.218,1.74,1.572,529,1072,0.494,49.96,154,225,150,289,414,369,0.533,0.546,0.407,300
40793,2019-7-21 06:20:34.024,236.98,237.88,235.31,1.218,1.74,1.572,529,1072,0.494,49.96,154,225,150,289,414,369,0.533,0.546,0.407,300
40794,2019-7-21 06:20:34.273,236.96,237.82,235.22,1.218,1.74,1.566,531,1072,0.494,49.95,154,227,150,289,414,369,0.536,0.547,0.409,300
40795,2019-7-21 06:20:34.480,236.96,237.82,235.22,1.218,1.74,1.566,531,1072,0.494,49.95,154,227,150,289,414,369,0.536,0.547,0.409,300
40796,2019-7-21 06:20:34.693,236.96,237.82,235.22,1.218,1.74,1.566,531,1072,0.494,49.95,154,227,150,289,414,369,0.536,0.547,0.409,300
40797,2019-7-21 06:20:34.917,236.98,237.84,235.22,1.224,1.746,1.572,531,1072,0.494,49.95,154,227,150,289,414,369,0.534,0.548,0.409,300
40798,2019-7-21 06:20:35.131,236.98,237.84,235.22,1.224,1.746,1.572,531,1072,0.494,49.95,154,227,150,289,414,369,0.534,0.548,0.409,300
40799,2019-7-21 06:20:35.362,236.96,237.9,235.29,1.218,1.746,1.572,531,1073,0.494,49.95,154,227,150,289,415,369,0.535,0.547,0.407,300
40800,2019-7-21 06:20:35.578,236.96,237.9,235.29,1.218,1.746,1.572,531,1073,0.494,49.95,154,227,150,289,415,369,0.535,0.547,0.407,300
40801,2019-7-21 06:20:35.802,237.02,237.88,235.29,1.224,1.746,1.572,531,1073,0.494,49.95,154,227,150,290,414,369,0.534,0.547,0.408,300
40802,2019-7-21 06:20:36.023,237.02,237.88,235.29,1.224,1.746,1.572,531,1073,0.494,49.95,154,227,150,290,414,369,0.534,0.547,0.408,300
40803,2019-7-21 06:20:36.278,237.02,237.93,235.29,1.224,1.746,1.566,531,1073,0.494,49.95,154,227,150,289,415,369,0.535,0.547,0.408,300
40804,2019-7-21 06:20:36.457,237.02,237.93,235.29,1.224,1.746,1.566,531,1073,0.494,49.95,154,227,150,289,415,369,0.535,0.547,0.408,300
40805,2019-7-21 06:20:36.693,237.02,237.93,235.29,1.224,1.746,1.566,531,1073,0.494,49.95,154,227,150,289,415,369,0.535,0.547,0.408,300
40806,2019-7-21 06:20:36.902,237.02,237.97,235.31,1.218,1.758,1.566,531,1076,0.492,49.95,154,228,149,289,418,369,0.536,0.547,0.404,300
40807,2019-7-21 06:20:37.127,237.02,237.97,235.31,1.218,1.758,1.566,531,1076,0.492,49.95,154,228,149,289,418,369,0.536,0.547,0.404,300
40808,2019-7-21 06:20:37.346,237.05,238.04,235.33,1.218,1.752,1.572,531,1075,0.494,49.95,154,228,149,289,417,369,0.536,0.547,0.404,300
40809,2019-7-21 06:20:37.576,237.05,238.04,235.33,1.218,1.752,1.572,531,1075,0.494,49.95,154,228,149,289,417,369,0.536,0.547,0.404,300
40810,2019-7-21 06:20:37.831,237,237.97,235.33,1.218,1.752,1.572,531,1076,0.492,49.95,154,228,149,289,418,369,0.536,0.547,0.406,300
40811,2019-7-21 06:20:38.027,237,237.97,235.33,1.218,1.752,1.572,531,1076,0.492,49.95,154,228,149,289,418,369,0.536,0.547,0.406,300
40812,2019-7-21 06:20:38.282,237.09,238.06,235.42,1.218,1.758,1.572,532,1075,0.494,49.95,154,228,150,289,417,369,0.535,0.547,0.407,300
40813,2019-7-21 06:20:38.456,237.09,238.06,235.42,1.218,1.758,1.572,532,1075,0.494,49.95,154,228,150,289,417,369,0.535,0.547,0.407,300
40814,2019-7-21 06:20:38.678,237.09,238.06,235.42,1.218,1.758,1.572,532,1075,0.494,49.95,154,228,150,289,417,369,0.535,0.547,0.407,300
40815,2019-7-21 06:20:38.898,237.13,238.06,235.42,1.224,1.752,1.572,533,1075,0.498,49.96,155,228,150,289,417,369,0.536,0.547,0.406,300
40816,2019-7-21 06:20:39.118,237.13,238.06,235.42,1.224,1.752,1.572,533,1075,0.498,49.96,155,228,150,289,417,369,0.536,0.547,0.406,300
40817,2019-7-21 06:20:39.332,237.05,237.99,235.33,1.218,1.758,1.572,532,1077,0.492,49.96,154,228,150,289,418,370,0.536,0.548,0.404,300
40818,2019-7-21 06:20:39.544,237.05,237.99,235.33,1.218,1.758,1.572,532,1077,0.492,49.96,154,228,150,289,418,370,0.536,0.548,0.404,300
40819,2019-7-21 06:20:39.781,237.11,238.04,235.33,1.218,1.758,1.572,532,1077,0.492,49.96,155,228,149,289,418,370,0.538,0.547,0.405,300
40820,2019-7-21 06:20:40.029,237.11,238.04,235.33,1.218,1.758,1.572,532,1077,0.492,49.96,155,228,149,289,418,370,0.538,0.547,0.405,300
40821,2019-7-21 06:20:40.294,237,237.97,235.31,1.218,1.752,1.572,532,1075,0.494,49.96,154,228,150,289,417,369,0.534,0.548,0.407,300
40822,2019-7-21 06:20:40.463,237,237.97,235.31,1.218,1.752,1.572,532,1075,0.494,49.96,154,228,150,289,417,369,0.534,0.548,0.407,300
40823,2019-7-21 06:20:40.653,237,237.97,235.31,1.218,1.752,1.572,532,1075,0.494,49.96,154,228,150,289,417,369,0.534,0.548,0.407,300
40824,2019-7-21 06:20:40.874,237,237.97,235.24,1.218,1.758,1.572,533,1076,0.496,49.96,155,229,149,289,418,369,0.538,0.547,0.405,300
40825,2019-7-21 06:20:41.100,237,237.97,235.24,1.218,1.758,1.572,533,1076,0.496,49.96,155,229,149,289,418,369,0.538,0.547,0.405,300
40826,2019-7-21 06:20:41.322,237.05,238.01,235.29,1.218,1.764,1.572,532,1076,0.492,49.96,154,229,149,287,419,370,0.538,0.548,0.405,300
40827,2019-7-21 06:20:41.542,237.05,238.01,235.29,1.218,1.764,1.572,532,1076,0.492,49.96,154,229,149,287,419,370,0.538,0.548,0.405,300
40828,2019-7-21 06:20:41.786,237.07,238.06,235.33,1.218,1.758,1.572,531,1076,0.492,49.96,154,228,149,289,418,369,0.538,0.547,0.403,300
40829,2019-7-21 06:20:41.983,237.07,238.06,235.33,1.218,1.758,1.572,531,1076,0.492,49.96,154,228,149,289,418,369,0.538,0.547,0.403,300
40830,2019-7-21 06:20:42.205,237.07,238.06,235.33,1.218,1.758,1.572,531,1076,0.492,49.96,154,228,149,289,418,369,0.538,0.547,0.403,300
40831,2019-7-21 06:20:42.436,237.11,238.04,235.33,1.218,1.758,1.572,532,1076,0.492,49.96,154,229,149,289,418,369,0.537,0.547,0.404,300
40832,2019-7-21 06:20:42.648,237.11,238.04,235.33,1.218,1.758,1.572,532,1076,0.492,49.96,154,229,149,289,418,369,0.537,0.547,0.404,300
40833,2019-7-21 06:20:42.866,237.09,238.04,235.33,1.218,1.758,1.566,532,1076,0.492,49.96,155,228,149,289,418,369,0.538,0.546,0.404,300
40834,2019-7-21 06:20:43.085,237.09,238.04,235.33,1.218,1.758,1.566,532,1076,0.492,49.96,155,228,149,289,418,369,0.538,0.546,0.404,300
40835,2019-7-21 06:20:43.304,237.18,238.1,235.42,1.224,1.752,1.572,531,1076,0.492,49.96,154,228,149,290,417,369,0.535,0.547,0.405,300
40836,2019-7-21 06:20:43.527,237.18,238.1,235.42,1.224,1.752,1.572,531,1076,0.492,49.96,154,228,149,290,417,369,0.535,0.547,0.405,300
40837,2019-7-21 06:20:43.838,237.18,238.08,235.4,1.218,1.758,1.572,532,1076,0.492,49.96,155,228,149,289,418,369,0.537,0.546,0.405,300
40838,2019-7-21 06:20:44.007,237.18,238.08,235.4,1.218,1.758,1.572,532,1076,0.492,49.96,155,228,149,289,418,369,0.537,0.546,0.405,300
40839,2019-7-21 06:20:44.188,237.18,238.08,235.4,1.218,1.758,1.572,532,1076,0.492,49.96,155,228,149,289,418,369,0.537,0.546,0.405,300
40840,2019-7-21 06:20:44.416,237.13,238.08,235.35,1.218,1.758,1.572,531,1076,0.492,49.96,154,228,149,289,418,369,0.536,0.547,0.404,300
40841,2019-7-21 06:20:44.652,237.13,238.08,235.35,1.218,1.758,1.572,531,1076,0.492,49.96,154,228,149,289,418,369,0.536,0.547,0.404,300
40842,2019-7-21 06:20:44.821,237.13,238.08,235.35,1.218,1.758,1.572,531,1076,0.492,49.96,154,228,149,289,418,369,0.536,0.547,0.404,300
40843,2019-7-21 06:20:45.005,237.07,238.01,235.33,1.218,1.758,1.572,533,1076,0.496,49.96,155,228,150,289,418,369,0.538,0.547,0.406,300
40844,2019-7-21 06:20:45.173,237.07,238.01,235.33,1.218,1.758,1.572,533,1076,0.496,49.96,155,228,150,289,418,369,0.538,0.547,0.406,300
40845,2019-7-21 06:20:45.348,237.07,237.99,235.29,1.218,1.758,1.572,532,1076,0.492,49.96,155,228,149,289,418,369,0.538,0.546,0.404,300
40846,2019-7-21 06:20:45.527,237.07,237.99,235.29,1.218,1.758,1.572,532,1076,0.492,49.96,155,228,149,289,418,369,0.538,0.546,0.404,300
40847,2019-7-21 06:20:45.801,237.02,237.95,235.2,1.218,1.758,1.566,532,1075,0.494,49.96,155,228,149,289,418,368,0.539,0.546,0.403,300
40848,2019-7-21 06:20:45.981,237.02,237.95,235.2,1.218,1.758,1.566,532,1075,0.494,49.96,155,228,149,289,418,368,0.539,0.546,0.403,300
40849,2019-7-21 06:20:46.189,237.02,237.95,235.2,1.218,1.758,1.566,532,1075,0.494,49.96,155,228,149,289,418,368,0.539,0.546,0.403,300
40850,2019-7-21 06:20:46.447,236.87,237.84,235.09,1.212,1.758,1.566,529,1072,0.494,49.96,154,228,147,286,418,368,0.539,0.546,0.402,300
40851,2019-7-21 06:20:46.636,236.87,237.84,235.09,1.212,1.758,1.566,529,1072,0.494,49.96,154,228,147,286,418,368,0.539,0.546,0.402,300
40852,2019-7-21 06:20:46.848,236.94,237.88,235.13,1.218,1.764,1.566,530,1073,0.494,49.96,154,229,147,287,418,368,0.539,0.547,0.404,300
40853,2019-7-21 06:20:47.068,236.94,237.88,235.13,1.218,1.764,1.566,530,1073,0.494,49.96,154,229,147,287,418,368,0.539,0.547,0.404,300
40854,2019-7-21 06:20:47.314,236.91,237.88,235.13,1.212,1.758,1.566,529,1073,0.494,49.96,154,228,147,287,418,368,0.539,0.546,0.402,300
40855,2019-7-21 06:20:47.517,236.91,237.88,235.13,1.212,1.758,1.566,529,1073,0.494,49.96,154,228,147,287,418,368,0.539,0.546,0.402,300
40856,2019-7-21 06:20:47.801,236.98,237.95,235.26,1.212,1.764,1.572,532,1075,0.492,49.96,154,229,149,287,419,369,0.538,0.547,0.404,300
40857,2019-7-21 06:20:47.971,236.98,237.95,235.26,1.212,1.764,1.572,532,1075,0.492,49.96,154,229,149,287,419,369,0.538,0.547,0.404,300
40858,2019-7-21 06:20:48.181,236.98,237.95,235.26,1.212,1.764,1.572,532,1075,0.492,49.96,154,229,149,287,419,369,0.538,0.547,0.404,300
40859,2019-7-21 06:20:48.397,236.85,237.86,235.15,1.212,1.758,1.566,529,1073,0.494,49.96,154,228,147,287,418,368,0.538,0.547,0.403,300
40860,2019-7-21 06:20:48.620,236.85,237.86,235.15,1.212,1.758,1.566,529,1073,0.494,49.96,154,228,147,287,418,368,0.538,0.547,0.403,300
40861,2019-7-21 06:20:48.833,236.83,237.82,235.13,1.212,1.758,1.572,532,1074,0.494,49.96,154,229,149,287,418,369,0.539,0.548,0.405,300
40862,2019-7-21 06:20:49.060,236.83,237.82,235.13,1.212,1.758,1.572,532,1074,0.494,49.96,154,229,149,287,418,369,0.539,0.548,0.405,300
40863,2019-7-21 06:20:49.312,236.78,237.75,235.07,1.212,1.752,1.566,531,1072,0.494,49.96,154,228,149,287,417,368,0.539,0.547,0.407,300
40864,2019-7-21 06:20:49.501,236.78,237.75,235.07,1.212,1.752,1.566,531,1072,0.494,49.96,154,228,149,287,417,368,0.539,0.547,0.407,300
40865,2019-7-21 06:20:49.726,236.78,237.75,235.07,1.212,1.752,1.566,531,1072,0.494,49.96,154,228,149,287,417,368,0.539,0.547,0.407,300
40866,2019-7-21 06:20:49.945,236.76,237.66,234.98,1.212,1.758,1.566,532,1072,0.494,49.96,154,229,149,286,418,368,0.54,0.548,0.406,300
40867,2019-7-21 06:20:50.167,236.76,237.66,234.98,1.212,1.758,1.566,532,1072,0.494,49.96,154,229,149,286,418,368,0.54,0.548,0.406,300
40868,2019-7-21 06:20:50.386,236.76,237.68,235,1.212,1.758,1.566,531,1072,0.494,49.96,154,228,149,287,417,368,0.539,0.548,0.405,300
40869,2019-7-21 06:20:50.613,236.76,237.68,235,1.212,1.758,1.566,531,1072,0.494,49.96,154,228,149,287,417,368,0.539,0.548,0.405,300
40870,2019-7-21 06:20:50.830,236.8,237.73,235.02,1.212,1.764,1.566,530,1072,0.494,49.96,154,229,147,286,418,368,0.54,0.547,0.402,300
40871,2019-7-21 06:20:51.052,236.8,237.73,235.02,1.212,1.764,1.566,530,1072,0.494,49.96,154,229,147,286,418,368,0.54,0.547,0.402,300
40872,2019-7-21 06:20:51.317,236.76,237.73,234.98,1.212,1.764,1.566,529,1070,0.496,49.96,154,228,147,286,418,366,0.54,0.547,0.403,300
40873,2019-7-21 06:20:51.492,236.76,237.73,234.98,1.212,1.764,1.566,529,1070,0.496,49.96,154,228,147,286,418,366,0.54,0.547,0.403,300
40874,2019-7-21 06:20:51.713,236.76,237.73,234.98,1.212,1.764,1.566,529,1070,0.496,49.96,154,228,147,286,418,366,0.54,0.547,0.403,300
40875,2019-7-21 06:20:51.933,236.67,237.64,234.93,1.212,1.758,1.566,529,1070,0.496,49.96,154,228,147,286,418,366,0.539,0.548,0.404,300
40876,2019-7-21 06:20:52.152,236.67,237.64,234.93,1.212,1.758,1.566,529,1070,0.496,49.96,154,228,147,286,418,366,0.539,0.548,0.404,300
40877,2019-7-21 06:20:52.391,236.63,237.6,234.91,1.212,1.752,1.56,531,1069,0.496,49.96,154,228,149,286,417,366,0.54,0.548,0.406,300
40878,2019-7-21 06:20:52.591,236.63,237.6,234.91,1.212,1.752,1.56,531,1069,0.496,49.96,154,228,149,286,417,366,0.54,0.548,0.406,300
40879,2019-7-21 06:20:52.815,236.67,237.68,234.98,1.212,1.764,1.566,532,1072,0.494,49.97,154,229,149,286,418,368,0.538,0.549,0.405,300
40880,2019-7-21 06:20:53.038,236.67,237.68,234.98,1.212,1.764,1.566,532,1072,0.494,49.97,154,229,149,286,418,368,0.538,0.549,0.405,300
40881,2019-7-21 06:20:53.323,236.78,237.79,235.13,1.218,1.752,1.566,532,1072,0.494,49.97,154,228,150,287,417,368,0.537,0.548,0.408,300
40882,2019-7-21 06:20:53.495,236.78,237.79,235.13,1.218,1.752,1.566,532,1072,0.494,49.97,154,228,150,287,417,368,0.537,0.548,0.408,300
40883,2019-7-21 06:20:53.708,236.78,237.79,235.13,1.218,1.752,1.566,532,1072,0.494,49.97,154,228,150,287,417,368,0.537,0.548,0.408,300
40884,2019-7-21 06:20:53.925,236.83,237.82,235.13,1.212,1.758,1.572,532,1074,0.494,49.97,154,229,149,287,418,369,0.538,0.549,0.406,300
40885,2019-7-21 06:20:54.145,236.83,237.82,235.13,1.212,1.758,1.572,532,1074,0.494,49.97,154,229,149,287,418,369,0.538,0.549,0.406,300
40886,2019-7-21 06:20:54.366,236.8,237.79,235.15,1.212,1.752,1.566,532,1072,0.494,49.97,154,228,150,287,417,368,0.536,0.548,0.407,300
40887,2019-7-21 06:20:54.578,236.8,237.79,235.15,1.212,1.752,1.566,532,1072,0.494,49.97,154,228,150,287,417,368,0.536,0.548,0.407,300
40888,2019-7-21 06:20:54.820,236.72,237.68,235.04,1.212,1.752,1.566,532,1069,0.496,49.97,154,228,150,286,415,368,0.537,0.549,0.407,300
40889,2019-7-21 06:20:55.030,236.72,237.68,235.04,1.212,1.752,1.566,532,1069,0.496,49.97,154,228,150,286,415,368,0.537,0.549,0.407,300
40890,2019-7-21 06:20:55.249,236.72,237.68,235.04,1.212,1.752,1.566,532,1069,0.496,49.97,154,228,150,286,415,368,0.537,0.549,0.407,300
40891,2019-7-21 06:20:55.464,236.69,237.68,235.02,1.212,1.752,1.566,531,1071,0.496,49.97,154,228,149,286,417,368,0.538,0.549,0.406,300
40892,2019-7-21 06:20:55.691,236.69,237.68,235.02,1.212,1.752,1.566,531,1071,0.496,49.97,154,228,149,286,417,368,0.538,0.549,0.406,300
54362,2019-7-21 07:20:49.677,236.43,238.87,236.12,1.242,1.938,1.668,587,1150,0.51,49.97,167,265,155,294,463,393,0.571,0.571,0.395,600
54363,2019-7-21 07:20:50.016,236.47,238.87,236.19,1.242,1.932,1.662,584,1145,0.512,49.97,167,262,155,294,459,392,0.57,0.571,0.398,600
54364,2019-7-21 07:20:50.426,236.47,238.83,236.17,1.242,1.932,1.662,583,1148,0.506,49.97,167,262,154,294,462,392,0.57,0.571,0.395,600
54365,2019-7-21 07:20:50.782,236.47,238.83,236.17,1.242,1.932,1.662,583,1148,0.506,49.97,167,262,154,294,462,392,0.57,0.571,0.395,600
54366,2019-7-21 07:20:51.156,236.45,238.81,236.14,1.242,1.932,1.662,583,1146,0.508,49.96,167,262,154,294,460,392,0.57,0.57,0.396,600
54367,2019-7-21 07:20:51.515,236.36,238.76,236.1,1.242,1.926,1.662,584,1146,0.512,49.96,167,262,155,294,460,392,0.57,0.571,0.4,600
54368,2019-7-21 07:20:51.939,236.47,238.85,236.19,1.248,1.926,1.662,586,1148,0.51,49.96,167,262,157,295,460,393,0.57,0.572,0.399,600
54369,2019-7-21 07:20:52.292,236.47,238.85,236.19,1.248,1.926,1.662,586,1148,0.51,49.96,167,262,157,295,460,393,0.57,0.572,0.399,600
54370,2019-7-21 07:20:52.625,236.5,238.89,236.23,1.248,1.926,1.662,586,1147,0.51,49.96,167,262,157,295,459,393,0.568,0.571,0.399,600
